2026-07-07 11:15:06 info: Congratulations, your extension "Embold" is now active!
2026-07-07 11:15:06 info: ************* init ****************
2026-07-07 11:15:06 info: tempDirectory : c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 11:15:13 error: SQLITE_ERROR: no such table: issues
2026-07-07 11:15:14 info: Extraction complete for source: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\resources\embold-scanner-archive.zip, destination: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 11:15:14 info: Extension installed on machine OS : win32
2026-07-07 11:15:14 info: Loading issues from local database on startup (checkbox unchecked)
2026-07-07 11:15:14 info: Using emboldDBDir: c:\Users\USER\Documents\GitHub\ai-survey-builder\.embold
2026-07-07 11:15:14 info: NO_PROXY set from VS Code http.noProxy: 
2026-07-07 11:15:14 info: NODE_TLS_REJECT_UNAUTHORIZED not set (SSL verification enabled)
2026-07-07 11:15:14 info: Using system certificates for SSL verification
2026-07-07 11:15:15 info: [STARTUP] Processing 0 total issues from database
2026-07-07 11:15:15 info: [STARTUP] Issues sorted by file path
2026-07-07 11:15:15 info: [STARTUP] Complete - Processed: 0, Skipped: 0
2026-07-07 11:15:15 info: Fetched the issues from DB
2026-07-07 11:15:15 info: Java version installed on machine : 
openjdk version "17.0.14" 2025-01-21 LTS
OpenJDK Runtime Environment Microsoft-10800295 (build 17.0.14+7-LTS)
OpenJDK 64-Bit Server VM Microsoft-10800295 (build 17.0.14+7-LTS, mixed mode, sharing)

2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:54:19 info: Row(s) deleted
2026-07-07 14:54:19 info: Row(s) deleted
2026-07-07 14:54:19 info: Row(s) deleted
2026-07-07 14:54:19 info: Row(s) deleted
2026-07-07 15:32:06 info: Congratulations, your extension "Embold" is now active!
2026-07-07 15:32:06 info: ************* init ****************
2026-07-07 15:32:06 info: tempDirectory : c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 15:32:13 info: Extraction complete for source: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\resources\embold-scanner-archive.zip, destination: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 15:32:13 info: Extension installed on machine OS : win32
2026-07-07 15:32:13 info: Loading issues from local database on startup (checkbox unchecked)
2026-07-07 15:32:13 info: Using emboldDBDir: c:\Users\USER\Documents\GitHub\ai-survey-builder\.embold
2026-07-07 15:32:13 info: NO_PROXY set from VS Code http.noProxy: 
2026-07-07 15:32:13 info: NODE_TLS_REJECT_UNAUTHORIZED not set (SSL verification enabled)
2026-07-07 15:32:13 info: Using system certificates for SSL verification
2026-07-07 15:32:13 info: [STARTUP] Processing 0 total issues from database
2026-07-07 15:32:13 info: [STARTUP] Issues sorted by file path
2026-07-07 15:32:13 info: [STARTUP] Complete - Processed: 0, Skipped: 0
2026-07-07 15:32:13 info: Fetched the issues from DB
2026-07-07 15:32:14 info: Java version installed on machine : 
openjdk version "17.0.14" 2025-01-21 LTS
OpenJDK Runtime Environment Microsoft-10800295 (build 17.0.14+7-LTS)
OpenJDK 64-Bit Server VM Microsoft-10800295 (build 17.0.14+7-LTS, mixed mode, sharing)

2026-07-07 15:32:14 info: Java installed on machine.
2026-07-07 15:32:14 info: Embold extension version response:{"hasSupport":false,"version":"0.2.1","changeNotes":"<div> <p>Release Date: 30 Apr, 2025 <br><span>Bug fixes and improvements.</span></p> </div>"}
2026-07-07 15:32:14 info: Current installed embold extension version : 0.3.8
2026-07-07 15:32:14 info: Latest embold extension version on marketplace : 0.2.1
2026-07-07 15:32:14 info: Current extension version: 0.3.8
2026-07-07 15:32:14 info: Stored extension version: 0.3.8
2026-07-07 15:32:14 info: No new installation or upgrade detected. Skipping plugin activation tracking.
2026-07-07 15:32:15 info: Row(s) deleted
2026-07-07 15:32:21 info: Row(s) deleted
2026-07-07 15:37:15 info: Row(s) deleted
2026-07-07 15:37:17 info: Row(s) deleted
2026-07-07 15:38:15 info: Row(s) deleted
2026-07-07 15:41:16 info: Row(s) deleted
2026-07-07 15:44:39 info: Row(s) deleted
2026-07-07 15:47:40 info: Row(s) deleted
2026-07-07 15:50:42 info: Row(s) deleted
2026-07-07 15:53:43 info: Row(s) deleted
2026-07-07 15:56:42 info: Congratulations, your extension "Embold" is now active!
2026-07-07 15:56:42 info: ************* init ****************
2026-07-07 15:56:42 info: tempDirectory : c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 15:56:45 info: Extraction complete for source: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\resources\embold-scanner-archive.zip, destination: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 15:56:45 info: Extension installed on machine OS : win32
2026-07-07 15:56:45 info: Loading issues from local database on startup (checkbox unchecked)
2026-07-07 15:56:45 info: Using emboldDBDir: c:\Users\USER\Documents\GitHub\ai-survey-builder\.embold
2026-07-07 15:56:45 info: NO_PROXY set from VS Code http.noProxy: 
2026-07-07 15:56:45 info: NODE_TLS_REJECT_UNAUTHORIZED not set (SSL verification enabled)
2026-07-07 15:56:45 info: Using system certificates for SSL verification
2026-07-07 15:56:45 info: [STARTUP] Processing 0 total issues from database
2026-07-07 15:56:45 info: [STARTUP] Issues sorted by file path
2026-07-07 15:56:45 info: [STARTUP] Complete - Processed: 0, Skipped: 0
2026-07-07 15:56:45 info: Fetched the issues from DB
2026-07-07 15:56:45 info: Java version installed on machine : 
openjdk version "17.0.14" 2025-01-21 LTS
OpenJDK Runtime Environment Microsoft-10800295 (build 17.0.14+7-LTS)
OpenJDK 64-Bit Server VM Microsoft-10800295 (build 17.0.14+7-LTS, mixed mode, sharing)

2026-07-07 15:56:45 info: Java installed on machine.
2026-07-07 15:56:46 info: Embold extension version response:{"hasSupport":false,"version":"0.2.1","changeNotes":"<div> <p>Release Date: 30 Apr, 2025 <br><span>Bug fixes and improvements.</span></p> </div>"}
2026-07-07 15:56:46 info: Current installed embold extension version : 0.3.8
2026-07-07 15:56:46 info: Latest embold extension version on marketplace : 0.2.1
2026-07-07 15:56:46 info: Current extension version: 0.3.8
2026-07-07 15:56:46 info: Stored extension version: 0.3.8
2026-07-07 15:56:46 info: No new installation or upgrade detected. Skipping plugin activation tracking.
2026-07-07 16:00:06 info: Row(s) deleted
2026-07-07 16:00:06 info: Row(s) deleted
2026-07-07 16:01:36 info: Row(s) deleted
2026-07-07 16:02:25 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:02:26 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:05:48 info: Row(s) deleted
2026-07-07 16:08:14 info: Row(s) deleted
2026-07-07 16:08:15 info: Row(s) deleted
2026-07-07 16:09:36 info: Row(s) deleted
2026-07-07 16:18:35 info: Congratulations, your extension "Embold" is now active!
2026-07-07 16:18:35 info: ************* init ****************
2026-07-07 16:18:35 info: tempDirectory : c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 16:18:41 info: Row(s) deleted
2026-07-07 16:18:41 info: Row(s) deleted
2026-07-07 16:18:41 info: Row(s) deleted
2026-07-07 16:18:41 info: Row(s) deleted
2026-07-07 16:18:47 info: Row(s) deleted
2026-07-07 16:18:48 info: Row(s) deleted
2026-07-07 16:18:48 info: Row(s) deleted
2026-07-07 16:18:50 info: Extraction complete for source: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\resources\embold-scanner-archive.zip, destination: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 16:18:50 info: Extension installed on machine OS : win32
2026-07-07 16:18:50 info: Loading issues from local database on startup (checkbox unchecked)
2026-07-07 16:18:50 info: Using emboldDBDir: c:\Users\USER\Documents\GitHub\ai-survey-builder\.embold
2026-07-07 16:18:50 info: NO_PROXY set from VS Code http.noProxy: 
2026-07-07 16:18:50 info: NODE_TLS_REJECT_UNAUTHORIZED not set (SSL verification enabled)
2026-07-07 16:18:50 info: Using system certificates for SSL verification
2026-07-07 16:18:50 info: Java version installed on machine : 
openjdk version "17.0.14" 2025-01-21 LTS
OpenJDK Runtime Environment Microsoft-10800295 (build 17.0.14+7-LTS)
OpenJDK 64-Bit Server VM Microsoft-10800295 (build 17.0.14+7-LTS, mixed mode, sharing)

2026-07-07 16:18:50 info: Java installed on machine.
2026-07-07 16:18:51 info: [STARTUP] Processing 0 total issues from database
2026-07-07 16:18:51 info: [STARTUP] Issues sorted by file path
2026-07-07 16:18:51 info: [STARTUP] Complete - Processed: 0, Skipped: 0
2026-07-07 16:18:51 info: Fetched the issues from DB
2026-07-07 16:18:51 info: Embold extension version response:{"hasSupport":false,"version":"0.2.1","changeNotes":"<div> <p>Release Date: 30 Apr, 2025 <br><span>Bug fixes and improvements.</span></p> </div>"}
2026-07-07 16:18:51 info: Current installed embold extension version : 0.3.8
2026-07-07 16:18:51 info: Latest embold extension version on marketplace : 0.2.1
2026-07-07 16:18:51 info: Current extension version: 0.3.8
2026-07-07 16:18:51 info: Stored extension version: 0.3.8
2026-07-07 16:18:51 info: No new installation or upgrade detected. Skipping plugin activation tracking.
2026-07-07 16:19:02 info: Row(s) deleted
2026-07-07 16:19:02 info: Row(s) deleted
2026-07-07 16:19:02 info: Row(s) deleted
2026-07-07 16:19:03 info: Row(s) deleted
2026-07-07 16:19:03 info: Row(s) deleted
2026-07-07 16:19:03 info: Row(s) deleted
2026-07-07 16:19:03 info: Row(s) deleted
2026-07-07 16:19:03 info: Row(s) deleted
2026-07-07 16:19:03 info: Row(s) deleted
2026-07-07 16:19:30 info: Row(s) deleted
2026-07-07 16:19:30 info: Row(s) deleted
2026-07-07 16:19:30 info: Row(s) deleted
2026-07-07 16:20:59 info: Row(s) deleted
2026-07-07 16:20:59 info: Row(s) deleted
2026-07-07 16:20:59 info: Row(s) deleted
2026-07-07 16:21:00 info: Row(s) deleted
2026-07-07 16:21:00 info: Row(s) deleted
2026-07-07 16:21:00 info: Row(s) deleted
2026-07-07 16:21:00 info: Row(s) deleted
2026-07-07 16:21:00 info: Row(s) deleted
2026-07-07 16:21:00 info: Row(s) deleted
2026-07-07 16:23:05 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:24:58 info: Row(s) deleted
2026-07-07 16:26:57 info: Row(s) deleted
2026-07-07 16:26:57 info: Row(s) deleted
2026-07-07 16:26:57 info: Row(s) deleted
2026-07-07 16:26:57 info: Row(s) deleted
2026-07-07 16:26:57 info: Row(s) deleted
2026-07-07 16:29:19 info: Row(s) deleted
2026-07-07 16:29:19 info: Row(s) deleted
2026-07-07 16:29:19 info: Row(s) deleted
2026-07-07 16:29:19 info: Row(s) deleted
2026-07-07 16:29:19 info: Row(s) deleted
2026-07-07 16:29:19 info: Row(s) deleted
2026-07-07 16:29:58 info: Row(s) deleted
2026-07-07 16:29:58 info: Row(s) deleted
2026-07-07 16:29:58 info: Row(s) deleted
2026-07-07 16:29:58 info: Row(s) deleted
2026-07-07 16:29:58 info: Row(s) deleted
2026-07-07 16:29:58 info: Row(s) deleted
2026-07-07 16:32:13 info: Row(s) deleted
2026-07-07 16:35:14 info: Row(s) deleted
2026-07-07 16:38:02 info: Row(s) deleted
2026-07-07 16:38:02 info: Row(s) deleted
2026-07-07 16:38:02 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:06 info: Row(s) deleted
2026-07-07 16:38:55 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:39:27 info: Row(s) deleted
2026-07-07 16:40:59 info: Row(s) deleted
2026-07-07 16:40:59 info: Row(s) deleted
2026-07-07 16:40:59 info: Row(s) deleted
2026-07-07 16:40:59 info: Row(s) deleted
2026-07-07 16:40:59 info: Row(s) deleted
2026-07-07 16:40:59 info: Row(s) deleted
2026-07-07 16:42:10 info: Row(s) deleted
